Student_ID,Name,Age,Class,Math,Science,English,Attendance,City,History,Computer,Total,Percentage,Grade
503.0,Krishna,16.0,12th,0.0,40.0,43.0,87.0,Pune,96.0,92.0,271.0,54.2,D
504.0,Rudra,14.0,11th,53.0,94.0,54.0,53.0,Pune,75.0,90.0,366.0,73.2,C
505.0,Aanya,16.0,11th,95.0,61.0,64.0,73.0,Pune,84.0,84.0,388.0,77.6,B
506.0,Sara,17.0,11th,94.0,79.0,0.0,84.0,Bangalore,59.0,85.0,317.0,63.4,C
754.1878787878788,Arjun,14.0,12th,42.0,76.0,94.0,52.0,Hyderabad,40.0,49.0,301.0,60.2,C
508.0,Ishaan,14.0,,89.0,86.0,74.0,53.0,Bangalore,47.0,82.0,378.0,75.6,B
509.0,Myra,14.0,10th,55.0,40.0,94.0,86.0,Pune,85.0,73.0,347.0,69.4,C
510.0,Riya,14.0,9th,94.0,40.0,53.0,89.0,Chennai,55.0,96.0,338.0,67.6,C
511.0,Atharv,17.0,12th,58.0,96.0,88.0,97.0,Delhi,53.0,65.0,360.0,72.0,C
512.0,,14.0,10th,90.0,81.0,58.0,84.0,Delhi,51.0,80.0,360.0,72.0,C
513.0,Krishna,16.0,12th,57.0,93.0,77.0,80.0,Bangalore,90.0,88.0,405.0,81.0,B
514.0,Anika,17.0,11th,91.0,81.0,75.0,93.0,Pune,62.0,97.0,406.0,81.2,B
515.0,Vivaan,15.0,11th,55.0,60.0,46.0,74.0,Mumbai,54.0,42.0,257.0,51.4,D
516.0,Reyansh,15.0,12th,47.0,54.0,69.0,89.0,Bangalore,67.0,95.0,332.0,66.4,C
517.0,Reyansh,16.0,10th,99.0,56.0,58.0,62.0,Pune,73.0,45.0,331.0,66.2,C
518.0,Arjun,15.493935309973045,10th,72.0,61.0,88.0,53.0,Hyderabad,41.0,44.0,306.0,61.2,C
519.0,,17.0,9th,88.0,77.0,64.0,95.0,Delhi,71.0,44.0,344.0,68.8,C
520.0,Atharv,15.0,11th,51.0,74.0,55.0,63.0,Delhi,62.0,93.0,335.0,67.0,C
521.0,Siya,15.0,9th,92.0,84.0,86.0,62.0,Delhi,61.0,86.0,409.0,81.8,B
522.0,Riya,15.0,9th,50.0,55.0,93.0,76.0,Mumbai,90.0,62.0,350.0,70.0,C
523.0,Aarav,15.0,12th,44.0,47.0,79.0,55.0,Pune,64.0,88.0,322.0,64.4,C
524.0,Prisha,15.0,12th,66.0,86.0,90.0,66.0,Pune,97.0,48.0,387.0,77.4,B
525.0,Sara,14.0,9th,51.0,0.0,47.0,85.0,Pune,61.0,74.0,233.0,46.6,D
754.1878787878788,Ishaan,16.0,11th,56.0,56.0,57.0,89.0,Pune,97.0,59.0,325.0,65.0,C
527.0,Riya,14.0,12th,45.0,93.0,67.0,98.0,Mumbai,97.0,97.0,399.0,79.8,B
528.0,Kabir,15.0,9th,72.0,65.0,55.0,84.0,Chennai,61.0,88.0,341.0,68.2,C
529.0,Kabir,17.0,9th,44.0,52.0,91.0,66.0,Bangalore,88.0,98.0,373.0,74.6,C
530.0,Arjun,17.0,9th,96.0,56.0,58.0,90.0,Bangalore,91.0,81.0,382.0,76.4,B
531.0,Ira,15.0,9th,67.0,0.0,81.0,51.0,Pune,81.0,74.0,303.0,60.6,C
532.0,Aanya,15.0,9th,53.0,56.0,56.0,62.0,Hyderabad,45.0,89.0,299.0,59.8,D
533.0,Ishaan,17.0,9th,44.0,87.0,84.0,51.0,Delhi,54.0,57.0,326.0,65.2,C
754.1878787878788,Rudra,14.0,12th,93.0,53.0,52.0,77.0,Mumbai,93.0,56.0,347.0,69.4,C
535.0,Ira,14.0,11th,95.0,84.0,46.0,92.0,Hyderabad,82.0,63.0,370.0,74.0,C
536.0,Ishaan,15.0,9th,98.0,45.0,66.0,75.0,Hyderabad,99.0,42.0,350.0,70.0,C
537.0,Aditya,14.0,10th,72.0,0.0,49.0,71.0,Pune,76.0,71.0,268.0,53.6,D
538.0,Riya,17.0,12th,89.0,85.0,73.0,96.0,Mumbai,72.0,74.0,393.0,78.6,B
539.0,Riya,14.0,12th,87.0,53.0,75.0,92.0,Bangalore,47.0,77.0,339.0,67.8,C
540.0,Anika,15.0,9th,80.0,86.0,64.0,52.0,Delhi,92.0,52.0,374.0,74.8,C
541.0,Prisha,17.0,12th,58.0,47.0,45.0,84.0,Bangalore,99.0,95.0,344.0,68.8,C
542.0,Atharv,14.0,9th,61.0,54.0,63.0,61.0,Hyderabad,83.0,86.0,347.0,69.4,C
543.0,Krishna,16.0,11th,44.0,0.0,57.0,73.0,Delhi,83.0,64.0,248.0,49.6,D
544.0,Ishaan,17.0,11th,98.0,66.0,62.0,54.0,Chennai,44.0,48.0,318.0,63.6,C
545.0,Aarav,17.0,12th,41.0,52.0,45.0,69.0,Hyderabad,78.0,43.0,259.0,51.8,D
546.0,Aditya,16.0,12th,69.0,88.0,68.0,88.0,Bangalore,43.0,53.0,321.0,64.2,C
547.0,Riya,16.0,10th,86.0,70.0,64.0,88.0,Bangalore,45.0,76.0,341.0,68.2,C
548.0,Sara,17.0,12th,78.0,92.0,94.0,62.0,Pune,84.0,73.0,421.0,84.2,B
549.0,Aarav,16.0,10th,43.0,95.0,56.0,90.0,,71.0,50.0,315.0,63.0,C
550.0,Arjun,15.0,11th,72.0,74.0,85.0,94.0,Mumbai,91.0,80.0,402.0,80.4,B
551.0,Arjun,15.0,11th,52.0,99.0,63.0,61.0,Hyderabad,69.0,95.0,378.0,75.6,B
552.0,Aanya,15.0,9th,59.0,45.0,50.0,62.0,Delhi,86.0,42.0,282.0,56.4,D
553.0,Riya,17.0,11th,93.0,44.0,65.0,59.0,Bangalore,74.0,98.0,374.0,74.8,C
554.0,Riya,16.0,10th,46.0,61.0,0.0,82.0,Pune,94.0,67.0,268.0,53.6,D
555.0,Ananya,16.0,12th,54.0,97.0,73.0,89.0,Pune,79.0,68.0,371.0,74.2,C
556.0,,14.0,9th,62.0,88.0,67.0,65.0,Bangalore,91.0,48.0,356.0,71.2,C
557.0,Diya,14.0,10th,53.0,62.0,0.0,94.0,Mumbai,55.0,42.0,212.0,42.4,D
558.0,Reyansh,16.0,,0.0,64.0,50.0,84.0,Pune,52.0,64.0,230.0,46.0,D
559.0,Kabir,16.0,9th,58.0,73.0,77.0,52.0,Delhi,89.0,73.0,370.0,74.0,C
560.0,Aditya,16.0,11th,93.0,65.0,53.0,54.0,Hyderabad,99.0,51.0,361.0,72.2,C
561.0,Ira,17.0,10th,68.0,0.0,90.0,75.0,Chennai,81.0,81.0,320.0,64.0,C
562.0,Prisha,16.0,12th,95.0,44.0,65.0,60.0,Mumbai,69.0,48.0,321.0,64.2,C
563.0,Anika,14.0,9th,59.0,65.0,87.0,74.31983805668017,Pune,58.0,54.0,323.0,64.6,C
564.0,Ananya,17.0,9th,68.0,59.0,60.0,59.0,Hyderabad,56.0,79.0,322.0,64.4,C
565.0,Krishna,16.0,11th,63.0,45.0,93.0,91.0,Chennai,95.0,64.0,360.0,72.0,C
566.0,Sara,14.0,12th,57.0,45.0,95.0,83.0,Bangalore,58.0,44.0,299.0,59.8,D
567.0,Myra,17.0,11th,49.0,98.0,78.0,52.0,Bangalore,67.0,50.0,342.0,68.4,C
568.0,Ananya,16.0,11th,80.0,89.0,69.0,57.0,Delhi,97.0,98.0,433.0,86.6,B
569.0,Aarav,16.0,12th,96.0,57.0,98.0,74.31983805668017,Chennai,94.0,73.0,418.0,83.6,B
570.0,Aditya,16.0,12th,47.0,43.0,47.0,60.0,Bangalore,65.0,63.0,265.0,53.0,D
571.0,Siya,17.0,12th,65.0,56.0,90.0,94.0,Bangalore,76.0,99.0,386.0,77.2,B
572.0,Diya,14.0,10th,68.0,96.0,59.0,56.0,Pune,65.0,54.0,342.0,68.4,C
573.0,Aanya,14.0,12th,49.0,53.0,87.0,94.0,Delhi,92.0,77.0,358.0,71.6,C
574.0,Rudra,15.0,9th,56.0,53.0,71.0,51.0,Hyderabad,62.0,47.0,289.0,57.8,D
575.0,Siya,16.0,11th,41.0,52.0,61.0,55.0,Bangalore,48.0,98.0,300.0,60.0,C
576.0,Atharv,15.493935309973045,10th,45.0,46.0,98.0,90.0,Mumbai,51.0,44.0,284.0,56.8,D
577.0,Arjun,15.0,12th,97.0,83.0,46.0,81.0,Mumbai,92.0,87.0,405.0,81.0,B
578.0,Aanya,14.0,10th,44.0,94.0,48.0,69.0,Hyderabad,40.0,65.0,291.0,58.2,D
579.0,Atharv,17.0,12th,67.0,54.0,84.0,83.0,Chennai,97.0,57.0,359.0,71.8,C
580.0,Kabir,17.0,10th,80.0,58.0,40.0,99.0,Delhi,97.0,45.0,320.0,64.0,C
581.0,Atharv,14.0,11th,44.0,82.0,68.0,65.0,Pune,40.0,76.0,310.0,62.0,C
582.0,Anika,17.0,11th,57.0,86.0,47.0,74.0,Mumbai,86.0,99.0,375.0,75.0,B
583.0,Reyansh,15.0,9th,65.0,83.0,95.0,61.0,Mumbai,73.0,87.0,403.0,80.6,B
584.0,Krishna,16.0,9th,59.0,74.0,93.0,56.0,Hyderabad,71.0,52.0,349.0,69.8,C
585.0,Kabir,14.0,12th,80.0,56.0,43.0,88.0,Chennai,93.0,67.0,339.0,67.8,C
586.0,Sara,16.0,11th,88.0,74.0,74.0,66.0,Chennai,87.0,44.0,367.0,73.4,C
587.0,Krishna,17.0,10th,66.0,58.0,98.0,94.0,Hyderabad,64.0,52.0,338.0,67.6,C
588.0,Aarav,16.0,10th,88.0,59.0,42.0,60.0,Mumbai,79.0,56.0,324.0,64.8,C
589.0,Prisha,15.493935309973045,10th,51.0,75.0,93.0,55.0,Delhi,84.0,89.0,392.0,78.4,B
590.0,Riya,17.0,9th,46.0,74.0,84.0,72.0,Mumbai,92.0,79.0,375.0,75.0,B
591.0,Siya,15.0,10th,98.0,71.0,79.0,76.0,,40.0,84.0,372.0,74.4,C
592.0,Riya,17.0,9th,42.0,97.0,46.0,95.0,Pune,55.0,71.0,311.0,62.2,C
593.0,Myra,15.0,9th,49.0,87.0,66.0,55.0,Mumbai,78.0,68.0,348.0,69.6,C
594.0,Aditya,15.0,12th,73.0,83.0,40.0,87.0,Delhi,44.0,90.0,330.0,66.0,C
595.0,Arjun,15.0,10th,64.0,79.0,66.0,51.0,Bangalore,61.0,97.0,367.0,73.4,C
596.0,Anika,14.0,10th,74.0,63.0,55.0,71.0,Mumbai,68.0,42.0,302.0,60.4,C
597.0,Ira,14.0,11th,55.0,56.0,77.0,69.0,Hyderabad,94.0,95.0,377.0,75.4,B
598.0,Reyansh,17.0,12th,41.0,46.0,0.0,74.0,Bangalore,42.0,79.0,208.0,41.6,D
599.0,Ananya,15.0,11th,99.0,82.0,83.0,64.0,Hyderabad,51.0,73.0,388.0,77.6,B
600.0,Vivaan,14.0,12th,63.0,89.0,62.0,74.31983805668017,Hyderabad,65.0,79.0,358.0,71.6,C
601.0,Rudra,15.0,10th,49.0,40.0,80.0,78.0,Hyderabad,55.0,66.0,290.0,58.0,D
602.0,Anika,16.0,9th,77.0,74.0,98.0,57.0,Mumbai,90.0,52.0,391.0,78.2,B
603.0,Riya,16.0,9th,61.0,71.0,50.0,86.0,Chennai,76.0,84.0,342.0,68.4,C
604.0,Reyansh,16.0,9th,65.0,75.0,81.0,98.0,Bangalore,61.0,72.0,354.0,70.8,C
605.0,Aarav,17.0,9th,82.0,52.0,92.0,82.0,Delhi,96.0,45.0,367.0,73.4,C
606.0,Aarav,15.0,9th,94.0,45.0,72.0,71.0,Chennai,68.0,63.0,342.0,68.4,C
607.0,Anika,16.0,11th,78.0,97.0,89.0,99.0,Mumbai,53.0,58.0,375.0,75.0,B
608.0,Ananya,14.0,12th,66.0,53.0,75.0,96.0,Hyderabad,67.0,55.0,316.0,63.2,C
609.0,Sara,15.493935309973045,10th,68.0,76.0,76.0,54.0,Delhi,44.0,79.0,343.0,68.6,C
610.0,Diya,16.0,11th,86.0,87.0,80.0,88.0,Bangalore,86.0,67.0,406.0,81.2,B
611.0,Sara,16.0,12th,77.0,54.0,98.0,67.0,Chennai,88.0,72.0,389.0,77.8,B
612.0,Riya,17.0,9th,59.0,86.0,56.0,87.0,Pune,69.0,98.0,368.0,73.6,C
613.0,Aarav,14.0,12th,66.0,43.0,74.0,86.0,Chennai,85.0,98.0,366.0,73.2,C
614.0,Vivaan,15.0,12th,80.0,79.0,87.0,79.0,Delhi,91.0,87.0,424.0,84.8,B
754.1878787878788,Krishna,14.0,9th,93.0,98.0,44.0,80.0,Mumbai,44.0,80.0,359.0,71.8,C
616.0,Aditya,15.0,,59.0,55.0,87.0,59.0,Bangalore,51.0,52.0,304.0,60.8,C
617.0,Aarav,17.0,9th,83.0,67.0,71.0,64.0,Delhi,55.0,82.0,358.0,71.6,C
618.0,Siya,17.0,10th,58.0,55.0,42.0,91.0,Hyderabad,65.0,84.0,304.0,60.8,C
619.0,Arjun,17.0,9th,59.0,43.0,91.0,97.0,Bangalore,65.0,64.0,322.0,64.4,C
620.0,Sara,17.0,10th,74.0,84.0,86.0,93.0,Chennai,87.0,92.0,423.0,84.6,B
621.0,Reyansh,15.0,9th,86.0,65.0,74.0,67.0,Delhi,60.0,81.0,366.0,73.2,C
622.0,Reyansh,16.0,10th,41.0,67.0,91.0,72.0,Chennai,78.0,75.0,352.0,70.4,C
623.0,Arjun,15.0,12th,69.0,71.0,53.0,82.0,Chennai,75.0,66.0,334.0,66.8,C
624.0,Aditya,14.0,11th,92.0,84.0,87.0,65.0,Chennai,72.0,77.0,412.0,82.4,B
625.0,,17.0,12th,73.0,41.0,70.0,87.0,Mumbai,69.0,99.0,352.0,70.4,C
626.0,Reyansh,17.0,12th,61.0,70.0,70.0,84.0,Chennai,76.0,46.0,323.0,64.6,C
627.0,Rudra,14.0,9th,42.0,42.0,56.0,83.0,Hyderabad,62.0,44.0,246.0,49.2,D
628.0,Rudra,15.0,10th,45.0,93.0,99.0,77.0,Hyderabad,97.0,82.0,416.0,83.2,B
629.0,Ira,16.0,11th,54.0,47.0,63.0,51.0,Bangalore,49.0,84.0,297.0,59.4,D
630.0,Sara,16.0,9th,66.0,63.0,91.0,79.0,Pune,93.0,97.0,410.0,82.0,B
631.0,Myra,14.0,9th,0.0,54.0,62.0,62.0,Chennai,44.0,96.0,256.0,51.2,D
754.1878787878788,Krishna,16.0,9th,48.0,82.0,57.0,90.0,Chennai,75.0,90.0,352.0,70.4,C
633.0,Myra,15.0,12th,72.0,70.0,89.0,65.0,Delhi,73.0,70.0,374.0,74.8,C
634.0,Aarav,15.0,10th,0.0,48.0,93.0,54.0,Mumbai,91.0,62.0,294.0,58.8,D
635.0,Ira,14.0,10th,87.0,78.0,53.0,77.0,Pune,70.0,81.0,369.0,73.8,C
636.0,Riya,15.0,11th,45.0,84.0,89.0,88.0,Bangalore,49.0,49.0,316.0,63.2,C
637.0,Riya,17.0,10th,80.0,41.0,54.0,74.31983805668017,Pune,97.0,71.0,343.0,68.6,C
638.0,Kabir,14.0,10th,98.0,47.0,54.0,69.0,Chennai,58.0,82.0,339.0,67.8,C
639.0,Aarav,15.0,9th,75.0,46.0,45.0,73.0,Delhi,97.0,92.0,355.0,71.0,C
640.0,Sara,14.0,9th,98.0,95.0,66.0,76.0,Mumbai,71.0,69.0,399.0,79.8,B
641.0,Atharv,16.0,12th,99.0,0.0,54.0,79.0,Bangalore,40.0,78.0,271.0,54.2,D
642.0,Vivaan,15.0,9th,41.0,90.0,89.0,94.0,Pune,95.0,70.0,385.0,77.0,B
643.0,Atharv,17.0,9th,0.0,78.0,75.0,76.0,Bangalore,44.0,57.0,254.0,50.8,D
644.0,Ishaan,15.0,9th,43.0,81.0,94.0,75.0,Chennai,84.0,75.0,377.0,75.4,B
645.0,Vivaan,14.0,9th,40.0,96.0,47.0,56.0,Bangalore,43.0,41.0,267.0,53.4,D
646.0,Aditya,15.493935309973045,12th,58.0,55.0,54.0,91.0,Delhi,55.0,53.0,275.0,55.0,D
647.0,Anika,15.0,9th,65.0,74.0,42.0,96.0,Bangalore,63.0,52.0,296.0,59.2,D
648.0,Aanya,17.0,11th,64.0,69.0,86.0,87.0,Hyderabad,55.0,68.0,342.0,68.4,C
649.0,Aarav,17.0,11th,49.0,49.0,52.0,74.31983805668017,Delhi,94.0,51.0,295.0,59.0,D
754.1878787878788,Aanya,17.0,11th,92.0,77.0,80.0,72.0,Pune,41.0,78.0,368.0,73.6,C
651.0,Reyansh,14.0,11th,54.0,57.0,73.0,77.0,Mumbai,88.0,41.0,313.0,62.6,C
652.0,Sara,15.0,9th,98.0,89.0,63.0,83.0,Mumbai,67.0,71.0,388.0,77.6,B
653.0,Siya,16.0,11th,61.0,44.0,79.0,64.0,Chennai,71.0,52.0,307.0,61.4,C
654.0,Ananya,14.0,9th,90.0,92.0,0.0,81.0,Chennai,66.0,85.0,333.0,66.6,C
655.0,Ananya,17.0,12th,87.0,68.0,71.0,75.0,Hyderabad,59.0,66.0,351.0,70.2,C
656.0,Reyansh,15.0,11th,60.0,78.0,69.0,97.0,Pune,63.0,88.0,358.0,71.6,C
657.0,Myra,17.0,10th,98.0,99.0,91.0,80.0,Mumbai,51.0,80.0,419.0,83.8,B
658.0,Vivaan,16.0,11th,95.0,73.0,88.0,68.0,,89.0,56.0,401.0,80.2,B
659.0,Diya,17.0,11th,61.0,82.0,52.0,58.0,Mumbai,74.0,79.0,348.0,69.6,C
754.1878787878788,Ira,17.0,9th,75.0,84.0,40.0,78.0,Mumbai,99.0,70.0,368.0,73.6,C
661.0,Ishaan,16.0,11th,73.0,62.0,73.0,88.0,Bangalore,72.0,73.0,353.0,70.6,C
662.0,Arjun,15.0,10th,69.0,44.0,54.0,53.0,Pune,72.0,99.0,338.0,67.6,C
663.0,Vivaan,14.0,9th,64.0,69.0,83.0,52.0,Delhi,90.0,63.0,369.0,73.8,C
664.0,Arjun,15.0,9th,84.0,45.0,0.0,78.0,Delhi,82.0,84.0,295.0,59.0,D
665.0,Anika,16.0,12th,67.0,95.0,96.0,60.0,Hyderabad,76.0,74.0,408.0,81.6,B
666.0,Vivaan,17.0,12th,40.0,97.0,68.0,82.0,Bangalore,51.0,87.0,343.0,68.6,C
667.0,Anika,15.0,11th,88.0,85.0,73.0,87.0,Mumbai,42.0,45.0,333.0,66.6,C
668.0,Ananya,14.0,12th,84.0,83.0,57.0,60.0,Mumbai,40.0,58.0,322.0,64.4,C
669.0,Ira,16.0,,43.0,43.0,93.0,76.0,Chennai,72.0,69.0,320.0,64.0,C
670.0,Vivaan,15.0,12th,46.0,68.0,46.0,82.0,Chennai,79.0,46.0,285.0,57.0,D
671.0,Prisha,14.0,9th,88.0,62.0,68.0,70.0,Hyderabad,49.0,49.0,316.0,63.2,C
672.0,Arjun,16.0,9th,48.0,45.0,94.0,88.0,Mumbai,82.0,80.0,349.0,69.8,C
673.0,Aarav,14.0,9th,75.0,71.0,70.0,80.0,Hyderabad,83.0,71.0,370.0,74.0,C
674.0,Ananya,16.0,12th,58.0,81.0,64.0,87.0,Bangalore,68.0,73.0,344.0,68.8,C
675.0,Rudra,17.0,9th,40.0,57.0,77.0,95.0,Delhi,52.0,67.0,293.0,58.6,D
676.0,Ira,15.0,12th,49.0,54.0,53.0,51.0,Mumbai,51.0,99.0,306.0,61.2,C
677.0,Sara,14.0,9th,75.0,79.0,47.0,76.0,Pune,70.0,54.0,325.0,65.0,C
678.0,Reyansh,16.0,9th,48.0,97.0,66.0,85.0,Bangalore,85.0,69.0,365.0,73.0,C
679.0,Kabir,14.0,10th,84.0,71.0,93.0,60.0,Mumbai,41.0,76.0,365.0,73.0,C
680.0,Rudra,14.0,11th,85.0,48.0,41.0,96.0,Pune,90.0,68.0,332.0,66.4,C
681.0,Sara,15.0,12th,81.0,76.0,56.0,67.0,Chennai,89.0,61.0,363.0,72.6,C
682.0,Rudra,17.0,10th,71.0,49.0,76.0,50.0,Hyderabad,74.0,43.0,313.0,62.6,C
683.0,Sara,14.0,9th,71.0,59.0,53.0,84.0,Chennai,62.0,59.0,304.0,60.8,C
684.0,Prisha,16.0,12th,45.0,45.0,64.0,74.31983805668017,Delhi,56.0,71.0,281.0,56.2,D
685.0,Reyansh,16.0,9th,87.0,87.0,95.0,80.0,Chennai,65.0,75.0,409.0,81.8,B
686.0,Vivaan,17.0,11th,77.0,95.0,69.0,77.0,Mumbai,47.0,89.0,377.0,75.4,B
687.0,Arjun,16.0,10th,56.0,98.0,68.0,88.0,Pune,68.0,43.0,333.0,66.6,C
688.0,Vivaan,17.0,11th,49.0,42.0,59.0,50.0,Chennai,65.0,66.0,281.0,56.2,D
689.0,Riya,16.0,10th,89.0,81.0,60.0,74.0,Mumbai,49.0,56.0,335.0,67.0,C
690.0,Diya,15.0,9th,66.0,50.0,92.0,92.0,Delhi,65.0,51.0,324.0,64.8,C
691.0,Diya,14.0,11th,93.0,82.0,61.0,87.0,Pune,73.0,61.0,370.0,74.0,C
692.0,Siya,15.0,11th,89.0,56.0,74.0,69.0,Chennai,90.0,56.0,365.0,73.0,C
693.0,Diya,14.0,9th,74.0,71.0,76.0,74.31983805668017,Hyderabad,80.0,49.0,350.0,70.0,C
694.0,Ira,14.0,11th,91.0,43.0,55.0,51.0,Hyderabad,46.0,93.0,328.0,65.6,C
695.0,Ananya,14.0,12th,98.0,43.0,89.0,67.0,Pune,43.0,40.0,313.0,62.6,C
696.0,Siya,15.0,10th,60.0,56.0,97.0,93.0,Hyderabad,97.0,61.0,371.0,74.2,C
697.0,Diya,14.0,10th,64.0,80.0,88.0,59.0,Chennai,92.0,65.0,389.0,77.8,B
698.0,Siya,15.0,10th,67.0,58.0,82.0,54.0,Chennai,89.0,95.0,391.0,78.2,B
699.0,Atharv,17.0,12th,86.0,44.0,56.0,74.31983805668017,Pune,84.0,98.0,368.0,73.6,C
700.0,Kabir,16.0,,54.0,71.0,55.0,51.0,Chennai,50.0,57.0,287.0,57.4,D
701.0,Atharv,16.0,9th,43.0,61.0,97.0,83.0,Mumbai,68.0,89.0,358.0,71.6,C
702.0,Kabir,14.0,11th,68.0,0.0,94.0,87.0,Delhi,95.0,53.0,310.0,62.0,C
703.0,Aditya,15.0,12th,98.0,45.0,41.0,80.0,Hyderabad,75.0,86.0,345.0,69.0,C
704.0,Aditya,16.0,10th,48.0,0.0,43.0,59.0,Mumbai,64.0,68.0,223.0,44.6,D
705.0,Anika,15.0,9th,66.0,61.0,0.0,99.0,Pune,60.0,51.0,238.0,47.6,D
706.0,Ira,15.0,11th,0.0,40.0,78.0,61.0,Hyderabad,96.0,75.0,289.0,57.8,D
707.0,Ira,15.493935309973045,11th,58.0,59.0,73.0,85.0,Mumbai,75.0,98.0,363.0,72.6,C
708.0,Reyansh,16.0,12th,95.0,61.0,69.0,70.0,Chennai,49.0,74.0,348.0,69.6,C
709.0,Anika,14.0,12th,67.0,87.0,45.0,98.0,Pune,76.0,91.0,366.0,73.2,C
710.0,Rudra,14.0,12th,56.0,94.0,56.0,96.0,Pune,48.0,51.0,305.0,61.0,C
711.0,Arjun,16.0,9th,82.0,50.0,78.0,55.0,Hyderabad,63.0,46.0,319.0,63.8,C
712.0,Aarav,16.0,9th,96.0,52.0,64.0,97.0,Chennai,74.0,68.0,354.0,70.8,C
713.0,Reyansh,17.0,12th,80.0,98.0,44.0,98.0,Hyderabad,88.0,50.0,360.0,72.0,C
714.0,Krishna,17.0,10th,81.0,81.0,44.0,52.0,Bangalore,74.0,72.0,352.0,70.4,C
715.0,Aanya,15.0,11th,89.0,42.0,59.0,59.0,Mumbai,87.0,45.0,322.0,64.4,C
716.0,Myra,16.0,11th,59.0,48.0,55.0,54.0,Bangalore,75.0,86.0,323.0,64.6,C
717.0,Vivaan,17.0,9th,84.0,99.0,90.0,95.0,Mumbai,57.0,54.0,384.0,76.8,B
718.0,Sara,15.0,11th,79.0,51.0,80.0,75.0,Delhi,88.0,71.0,369.0,73.8,C
719.0,Myra,15.0,10th,78.0,62.0,76.0,74.31983805668017,Pune,78.0,90.0,384.0,76.8,B
720.0,,15.0,11th,0.0,53.0,79.0,94.0,Hyderabad,71.0,50.0,253.0,50.6,D
721.0,Krishna,17.0,9th,92.0,72.0,48.0,75.0,Delhi,63.0,97.0,372.0,74.4,C
722.0,Ananya,16.0,9th,62.0,57.0,44.0,87.0,Delhi,62.0,62.0,287.0,57.4,D
723.0,Ananya,14.0,10th,86.0,88.0,81.0,93.0,Pune,71.0,65.0,391.0,78.2,B
724.0,Diya,15.0,10th,71.0,98.0,96.0,75.0,Pune,76.0,73.0,414.0,82.8,B
725.0,Siya,17.0,11th,91.0,80.0,41.0,57.0,Mumbai,51.0,85.0,348.0,69.6,C
726.0,Sara,17.0,11th,86.0,48.0,48.0,54.0,Bangalore,88.0,73.0,343.0,68.6,C
727.0,Kabir,14.0,9th,72.0,62.0,82.0,64.0,Chennai,94.0,68.0,378.0,75.6,B
728.0,Aarav,14.0,10th,96.0,49.0,75.0,65.0,Mumbai,52.0,43.0,315.0,63.0,C
729.0,Atharv,17.0,10th,85.0,58.0,61.0,50.0,Chennai,62.0,56.0,322.0,64.4,C
730.0,Sara,16.0,10th,44.0,86.0,61.0,65.0,Delhi,64.0,74.0,329.0,65.8,C
731.0,Aditya,14.0,11th,82.0,44.0,61.0,86.0,Chennai,74.0,52.0,313.0,62.6,C
732.0,Prisha,17.0,10th,87.0,86.0,73.0,52.0,Bangalore,80.0,80.0,406.0,81.2,B
733.0,Ananya,14.0,9th,0.0,91.0,94.0,96.0,Mumbai,69.0,78.0,332.0,66.4,C
734.0,Ananya,16.0,9th,79.0,62.0,68.0,80.0,Pune,56.0,54.0,319.0,63.8,C
735.0,Myra,15.0,11th,50.0,69.0,0.0,62.0,Bangalore,88.0,94.0,301.0,60.2,C
736.0,Myra,14.0,12th,89.0,64.0,98.0,65.0,Bangalore,59.0,68.0,378.0,75.6,B
737.0,Vivaan,16.0,11th,42.0,67.0,85.0,92.0,Mumbai,87.0,68.0,349.0,69.8,C
738.0,Riya,17.0,12th,0.0,73.0,72.0,70.0,Pune,64.0,50.0,259.0,51.8,D
739.0,Myra,14.0,10th,72.0,84.0,57.0,51.0,Bangalore,61.0,91.0,365.0,73.0,C
740.0,Ira,14.0,11th,50.0,95.0,0.0,76.0,Pune,52.0,71.0,268.0,53.6,D
741.0,Ishaan,17.0,9th,55.0,87.0,40.0,87.0,Hyderabad,98.0,41.0,321.0,64.2,C
742.0,Aditya,15.0,10th,57.0,86.0,72.0,75.0,Hyderabad,58.0,86.0,359.0,71.8,C
743.0,Ananya,17.0,9th,69.0,64.0,40.0,87.0,Hyderabad,88.0,53.0,314.0,62.8,C
744.0,Myra,14.0,10th,87.0,49.0,63.0,95.0,Chennai,75.0,59.0,333.0,66.6,C
745.0,Diya,17.0,11th,94.0,53.0,43.0,74.0,Bangalore,51.0,61.0,302.0,60.4,C
746.0,Ananya,16.0,12th,49.0,81.0,43.0,60.0,Mumbai,80.0,50.0,303.0,60.6,C
747.0,Riya,17.0,10th,57.0,96.0,57.0,57.0,Mumbai,58.0,66.0,334.0,66.8,C
748.0,Anika,14.0,12th,77.0,85.0,66.0,57.0,Chennai,51.0,42.0,321.0,64.2,C
749.0,Arjun,17.0,10th,58.0,97.0,82.0,82.0,Mumbai,48.0,56.0,341.0,68.2,C
750.0,Aditya,15.0,9th,75.0,69.0,98.0,56.0,Hyderabad,46.0,83.0,371.0,74.2,C
751.0,Ira,17.0,9th,98.0,94.0,71.0,87.0,Bangalore,67.0,95.0,425.0,85.0,B
752.0,Ananya,15.0,10th,52.0,80.0,72.0,70.0,Mumbai,53.0,67.0,324.0,64.8,C
753.0,Reyansh,15.493935309973045,12th,95.0,64.0,67.0,57.0,Mumbai,70.0,68.0,364.0,72.8,C
