Student_ID,Name,Age,Class,Math,Science,English,Attendance,City,History,Computer,Total,Percentage,Grade
550.0,Arjun,15.0,11th,72.0,74.0,85.0,94.0,Mumbai,91,80,402.0,80.4,B
551.0,Arjun,15.0,11th,52.0,99.0,63.0,61.0,Hyderabad,69,95,378.0,75.6,B
552.0,Aanya,15.0,9th,59.0,45.0,50.0,62.0,Delhi,86,42,282.0,56.4,D
553.0,Riya,17.0,11th,93.0,44.0,65.0,59.0,Bangalore,74,98,374.0,74.8,C
554.0,Riya,16.0,10th,46.0,61.0,0.0,82.0,Pune,94,67,268.0,53.6,D
555.0,Ananya,16.0,12th,54.0,97.0,73.0,89.0,Pune,79,68,371.0,74.2,C
556.0,,14.0,9th,62.0,88.0,67.0,65.0,Bangalore,91,48,356.0,71.2,C
557.0,Diya,14.0,10th,53.0,62.0,0.0,94.0,Mumbai,55,42,212.0,42.4,D
558.0,Reyansh,16.0,,0.0,64.0,50.0,84.0,Pune,52,64,230.0,46.0,D
559.0,Kabir,16.0,9th,58.0,73.0,77.0,52.0,Delhi,89,73,370.0,74.0,C
560.0,Aditya,16.0,11th,93.0,65.0,53.0,54.0,Hyderabad,99,51,361.0,72.2,C
561.0,Ira,17.0,10th,68.0,0.0,90.0,75.0,Chennai,81,81,320.0,64.0,C
562.0,Prisha,16.0,12th,95.0,44.0,65.0,60.0,Mumbai,69,48,321.0,64.2,C
563.0,Anika,14.0,9th,59.0,65.0,87.0,,Pune,58,54,323.0,64.6,C
564.0,Ananya,17.0,9th,68.0,59.0,60.0,59.0,Hyderabad,56,79,322.0,64.4,C
565.0,Krishna,16.0,11th,63.0,45.0,93.0,91.0,Chennai,95,64,360.0,72.0,C
566.0,Sara,14.0,12th,57.0,45.0,95.0,83.0,Bangalore,58,44,299.0,59.8,D
567.0,Myra,17.0,11th,49.0,98.0,78.0,52.0,Bangalore,67,50,342.0,68.4,C
568.0,Ananya,16.0,11th,80.0,89.0,69.0,57.0,Delhi,97,98,433.0,86.6,B
569.0,Aarav,16.0,12th,96.0,57.0,98.0,,Chennai,94,73,418.0,83.6,B
570.0,Aditya,16.0,12th,47.0,43.0,47.0,60.0,Bangalore,65,63,265.0,53.0,D
571.0,Siya,17.0,12th,65.0,56.0,90.0,94.0,Bangalore,76,99,386.0,77.2,B
572.0,Diya,14.0,10th,68.0,96.0,59.0,56.0,Pune,65,54,342.0,68.4,C
573.0,Aanya,14.0,12th,49.0,53.0,87.0,94.0,Delhi,92,77,358.0,71.6,C
574.0,Rudra,15.0,9th,56.0,53.0,71.0,51.0,Hyderabad,62,47,289.0,57.8,D
575.0,Siya,16.0,11th,41.0,52.0,61.0,55.0,Bangalore,48,98,300.0,60.0,C
576.0,Atharv,,10th,45.0,46.0,98.0,90.0,Mumbai,51,44,284.0,56.8,D
577.0,Arjun,15.0,12th,97.0,83.0,46.0,81.0,Mumbai,92,87,405.0,81.0,B
578.0,Aanya,14.0,10th,44.0,94.0,48.0,69.0,Hyderabad,40,65,291.0,58.2,D
579.0,Atharv,17.0,12th,67.0,54.0,84.0,83.0,Chennai,97,57,359.0,71.8,C
580.0,Kabir,17.0,10th,80.0,58.0,40.0,99.0,Delhi,97,45,320.0,64.0,C
581.0,Atharv,14.0,11th,44.0,82.0,68.0,65.0,Pune,40,76,310.0,62.0,C
582.0,Anika,17.0,11th,57.0,86.0,47.0,74.0,Mumbai,86,99,375.0,75.0,B
583.0,Reyansh,15.0,9th,65.0,83.0,95.0,61.0,Mumbai,73,87,403.0,80.6,B
584.0,Krishna,16.0,9th,59.0,74.0,93.0,56.0,Hyderabad,71,52,349.0,69.8,C
585.0,Kabir,14.0,12th,80.0,56.0,43.0,88.0,Chennai,93,67,339.0,67.8,C
586.0,Sara,16.0,11th,88.0,74.0,74.0,66.0,Chennai,87,44,367.0,73.4,C
587.0,Krishna,17.0,10th,66.0,58.0,98.0,94.0,Hyderabad,64,52,338.0,67.6,C
588.0,Aarav,16.0,10th,88.0,59.0,42.0,60.0,Mumbai,79,56,324.0,64.8,C
589.0,Prisha,,10th,51.0,75.0,93.0,55.0,Delhi,84,89,392.0,78.4,B
590.0,Riya,17.0,9th,46.0,74.0,84.0,72.0,Mumbai,92,79,375.0,75.0,B
591.0,Siya,15.0,10th,98.0,71.0,79.0,76.0,,40,84,372.0,74.4,C
592.0,Riya,17.0,9th,42.0,97.0,46.0,95.0,Pune,55,71,311.0,62.2,C
593.0,Myra,15.0,9th,49.0,87.0,66.0,55.0,Mumbai,78,68,348.0,69.6,C
594.0,Aditya,15.0,12th,73.0,83.0,40.0,87.0,Delhi,44,90,330.0,66.0,C
595.0,Arjun,15.0,10th,64.0,79.0,66.0,51.0,Bangalore,61,97,367.0,73.4,C
596.0,Anika,14.0,10th,74.0,63.0,55.0,71.0,Mumbai,68,42,302.0,60.4,C
597.0,Ira,14.0,11th,55.0,56.0,77.0,69.0,Hyderabad,94,95,377.0,75.4,B
598.0,Reyansh,17.0,12th,41.0,46.0,0.0,74.0,Bangalore,42,79,208.0,41.6,D
599.0,Ananya,15.0,11th,99.0,82.0,83.0,64.0,Hyderabad,51,73,388.0,77.6,B
600.0,Vivaan,14.0,12th,63.0,89.0,62.0,,Hyderabad,65,79,358.0,71.6,C
601.0,Rudra,15.0,10th,49.0,40.0,80.0,78.0,Hyderabad,55,66,290.0,58.0,D
602.0,Anika,16.0,9th,77.0,74.0,98.0,57.0,Mumbai,90,52,391.0,78.2,B
603.0,Riya,16.0,9th,61.0,71.0,50.0,86.0,Chennai,76,84,342.0,68.4,C
604.0,Reyansh,16.0,9th,65.0,75.0,81.0,98.0,Bangalore,61,72,354.0,70.8,C
605.0,Aarav,17.0,9th,82.0,52.0,92.0,82.0,Delhi,96,45,367.0,73.4,C
606.0,Aarav,15.0,9th,94.0,45.0,72.0,71.0,Chennai,68,63,342.0,68.4,C
607.0,Anika,16.0,11th,78.0,97.0,89.0,99.0,Mumbai,53,58,375.0,75.0,B
608.0,Ananya,14.0,12th,66.0,53.0,75.0,96.0,Hyderabad,67,55,316.0,63.2,C
609.0,Sara,,10th,68.0,76.0,76.0,54.0,Delhi,44,79,343.0,68.6,C
610.0,Diya,16.0,11th,86.0,87.0,80.0,88.0,Bangalore,86,67,406.0,81.2,B
611.0,Sara,16.0,12th,77.0,54.0,98.0,67.0,Chennai,88,72,389.0,77.8,B
612.0,Riya,17.0,9th,59.0,86.0,56.0,87.0,Pune,69,98,368.0,73.6,C
613.0,Aarav,14.0,12th,66.0,43.0,74.0,86.0,Chennai,85,98,366.0,73.2,C
614.0,Vivaan,15.0,12th,80.0,79.0,87.0,79.0,Delhi,91,87,424.0,84.8,B
,Krishna,14.0,9th,93.0,98.0,44.0,80.0,Mumbai,44,80,359.0,71.8,C
616.0,Aditya,15.0,,59.0,55.0,87.0,59.0,Bangalore,51,52,304.0,60.8,C
617.0,Aarav,17.0,9th,83.0,67.0,71.0,64.0,Delhi,55,82,358.0,71.6,C
618.0,Siya,17.0,10th,58.0,55.0,42.0,91.0,Hyderabad,65,84,304.0,60.8,C
619.0,Arjun,17.0,9th,59.0,43.0,91.0,97.0,Bangalore,65,64,322.0,64.4,C
620.0,Sara,17.0,10th,74.0,84.0,86.0,93.0,Chennai,87,92,423.0,84.6,B
621.0,Reyansh,15.0,9th,86.0,65.0,74.0,67.0,Delhi,60,81,366.0,73.2,C
622.0,Reyansh,16.0,10th,41.0,67.0,91.0,72.0,Chennai,78,75,352.0,70.4,C
623.0,Arjun,15.0,12th,69.0,71.0,53.0,82.0,Chennai,75,66,334.0,66.8,C
624.0,Aditya,14.0,11th,92.0,84.0,87.0,65.0,Chennai,72,77,412.0,82.4,B
625.0,,17.0,12th,73.0,41.0,70.0,87.0,Mumbai,69,99,352.0,70.4,C
626.0,Reyansh,17.0,12th,61.0,70.0,70.0,84.0,Chennai,76,46,323.0,64.6,C
627.0,Rudra,14.0,9th,42.0,42.0,56.0,83.0,Hyderabad,62,44,246.0,49.2,D
628.0,Rudra,15.0,10th,45.0,93.0,99.0,77.0,Hyderabad,97,82,416.0,83.2,B
629.0,Ira,16.0,11th,54.0,47.0,63.0,51.0,Bangalore,49,84,297.0,59.4,D
630.0,Sara,16.0,9th,66.0,63.0,91.0,79.0,Pune,93,97,410.0,82.0,B
631.0,Myra,14.0,9th,0.0,54.0,62.0,62.0,Chennai,44,96,256.0,51.2,D
,Krishna,16.0,9th,48.0,82.0,57.0,90.0,Chennai,75,90,352.0,70.4,C
633.0,Myra,15.0,12th,72.0,70.0,89.0,65.0,Delhi,73,70,374.0,74.8,C
634.0,Aarav,15.0,10th,0.0,48.0,93.0,54.0,Mumbai,91,62,294.0,58.8,D
635.0,Ira,14.0,10th,87.0,78.0,53.0,77.0,Pune,70,81,369.0,73.8,C
636.0,Riya,15.0,11th,45.0,84.0,89.0,88.0,Bangalore,49,49,316.0,63.2,C
637.0,Riya,17.0,10th,80.0,41.0,54.0,,Pune,97,71,343.0,68.6,C
638.0,Kabir,14.0,10th,98.0,47.0,54.0,69.0,Chennai,58,82,339.0,67.8,C
639.0,Aarav,15.0,9th,75.0,46.0,45.0,73.0,Delhi,97,92,355.0,71.0,C
640.0,Sara,14.0,9th,98.0,95.0,66.0,76.0,Mumbai,71,69,399.0,79.8,B
641.0,Atharv,16.0,12th,99.0,0.0,54.0,79.0,Bangalore,40,78,271.0,54.2,D
642.0,Vivaan,15.0,9th,41.0,90.0,89.0,94.0,Pune,95,70,385.0,77.0,B
643.0,Atharv,17.0,9th,0.0,78.0,75.0,76.0,Bangalore,44,57,254.0,50.8,D
644.0,Ishaan,15.0,9th,43.0,81.0,94.0,75.0,Chennai,84,75,377.0,75.4,B
645.0,Vivaan,14.0,9th,40.0,96.0,47.0,56.0,Bangalore,43,41,267.0,53.4,D
646.0,Aditya,,12th,58.0,55.0,54.0,91.0,Delhi,55,53,275.0,55.0,D
647.0,Anika,15.0,9th,65.0,74.0,42.0,96.0,Bangalore,63,52,296.0,59.2,D
648.0,Aanya,17.0,11th,64.0,69.0,86.0,87.0,Hyderabad,55,68,342.0,68.4,C
649.0,Aarav,17.0,11th,49.0,49.0,52.0,,Delhi,94,51,295.0,59.0,D
,Aanya,17.0,11th,92.0,77.0,80.0,72.0,Pune,41,78,368.0,73.6,C
651.0,Reyansh,14.0,11th,54.0,57.0,73.0,77.0,Mumbai,88,41,313.0,62.6,C
652.0,Sara,15.0,9th,98.0,89.0,63.0,83.0,Mumbai,67,71,388.0,77.6,B
653.0,Siya,16.0,11th,61.0,44.0,79.0,64.0,Chennai,71,52,307.0,61.4,C
654.0,Ananya,14.0,9th,90.0,92.0,0.0,81.0,Chennai,66,85,333.0,66.6,C
655.0,Ananya,17.0,12th,87.0,68.0,71.0,75.0,Hyderabad,59,66,351.0,70.2,C
656.0,Reyansh,15.0,11th,60.0,78.0,69.0,97.0,Pune,63,88,358.0,71.6,C
657.0,Myra,17.0,10th,98.0,99.0,91.0,80.0,Mumbai,51,80,419.0,83.8,B
658.0,Vivaan,16.0,11th,95.0,73.0,88.0,68.0,,89,56,401.0,80.2,B
659.0,Diya,17.0,11th,61.0,82.0,52.0,58.0,Mumbai,74,79,348.0,69.6,C
,Ira,17.0,9th,75.0,84.0,40.0,78.0,Mumbai,99,70,368.0,73.6,C
661.0,Ishaan,16.0,11th,73.0,62.0,73.0,88.0,Bangalore,72,73,353.0,70.6,C
662.0,Arjun,15.0,10th,69.0,44.0,54.0,53.0,Pune,72,99,338.0,67.6,C
663.0,Vivaan,14.0,9th,64.0,69.0,83.0,52.0,Delhi,90,63,369.0,73.8,C
664.0,Arjun,15.0,9th,84.0,45.0,0.0,78.0,Delhi,82,84,295.0,59.0,D
665.0,Anika,16.0,12th,67.0,95.0,96.0,60.0,Hyderabad,76,74,408.0,81.6,B
666.0,Vivaan,17.0,12th,40.0,97.0,68.0,82.0,Bangalore,51,87,343.0,68.6,C
667.0,Anika,15.0,11th,88.0,85.0,73.0,87.0,Mumbai,42,45,333.0,66.6,C
668.0,Ananya,14.0,12th,84.0,83.0,57.0,60.0,Mumbai,40,58,322.0,64.4,C
669.0,Ira,16.0,,43.0,43.0,93.0,76.0,Chennai,72,69,320.0,64.0,C
670.0,Vivaan,15.0,12th,46.0,68.0,46.0,82.0,Chennai,79,46,285.0,57.0,D
671.0,Prisha,14.0,9th,88.0,62.0,68.0,70.0,Hyderabad,49,49,316.0,63.2,C
672.0,Arjun,16.0,9th,48.0,45.0,94.0,88.0,Mumbai,82,80,349.0,69.8,C
673.0,Aarav,14.0,9th,75.0,71.0,70.0,80.0,Hyderabad,83,71,370.0,74.0,C
674.0,Ananya,16.0,12th,58.0,81.0,64.0,87.0,Bangalore,68,73,344.0,68.8,C
675.0,Rudra,17.0,9th,40.0,57.0,77.0,95.0,Delhi,52,67,293.0,58.6,D
676.0,Ira,15.0,12th,49.0,54.0,53.0,51.0,Mumbai,51,99,306.0,61.2,C
677.0,Sara,14.0,9th,75.0,79.0,47.0,76.0,Pune,70,54,325.0,65.0,C
678.0,Reyansh,16.0,9th,48.0,97.0,66.0,85.0,Bangalore,85,69,365.0,73.0,C
679.0,Kabir,14.0,10th,84.0,71.0,93.0,60.0,Mumbai,41,76,365.0,73.0,C
680.0,Rudra,14.0,11th,85.0,48.0,41.0,96.0,Pune,90,68,332.0,66.4,C
681.0,Sara,15.0,12th,81.0,76.0,56.0,67.0,Chennai,89,61,363.0,72.6,C
682.0,Rudra,17.0,10th,71.0,49.0,76.0,50.0,Hyderabad,74,43,313.0,62.6,C
683.0,Sara,14.0,9th,71.0,59.0,53.0,84.0,Chennai,62,59,304.0,60.8,C
684.0,Prisha,16.0,12th,45.0,45.0,64.0,,Delhi,56,71,281.0,56.2,D
685.0,Reyansh,16.0,9th,87.0,87.0,95.0,80.0,Chennai,65,75,409.0,81.8,B
686.0,Vivaan,17.0,11th,77.0,95.0,69.0,77.0,Mumbai,47,89,377.0,75.4,B
687.0,Arjun,16.0,10th,56.0,98.0,68.0,88.0,Pune,68,43,333.0,66.6,C
688.0,Vivaan,17.0,11th,49.0,42.0,59.0,50.0,Chennai,65,66,281.0,56.2,D
689.0,Riya,16.0,10th,89.0,81.0,60.0,74.0,Mumbai,49,56,335.0,67.0,C
690.0,Diya,15.0,9th,66.0,50.0,92.0,92.0,Delhi,65,51,324.0,64.8,C
691.0,Diya,14.0,11th,93.0,82.0,61.0,87.0,Pune,73,61,370.0,74.0,C
692.0,Siya,15.0,11th,89.0,56.0,74.0,69.0,Chennai,90,56,365.0,73.0,C
693.0,Diya,14.0,9th,74.0,71.0,76.0,,Hyderabad,80,49,350.0,70.0,C
694.0,Ira,14.0,11th,91.0,43.0,55.0,51.0,Hyderabad,46,93,328.0,65.6,C
695.0,Ananya,14.0,12th,98.0,43.0,89.0,67.0,Pune,43,40,313.0,62.6,C
696.0,Siya,15.0,10th,60.0,56.0,97.0,93.0,Hyderabad,97,61,371.0,74.2,C
697.0,Diya,14.0,10th,64.0,80.0,88.0,59.0,Chennai,92,65,389.0,77.8,B
698.0,Siya,15.0,10th,67.0,58.0,82.0,54.0,Chennai,89,95,391.0,78.2,B
699.0,Atharv,17.0,12th,86.0,44.0,56.0,,Pune,84,98,368.0,73.6,C
700.0,Kabir,16.0,,54.0,71.0,55.0,51.0,Chennai,50,57,287.0,57.4,D
701.0,Atharv,16.0,9th,43.0,61.0,97.0,83.0,Mumbai,68,89,358.0,71.6,C
702.0,Kabir,14.0,11th,68.0,0.0,94.0,87.0,Delhi,95,53,310.0,62.0,C
703.0,Aditya,15.0,12th,98.0,45.0,41.0,80.0,Hyderabad,75,86,345.0,69.0,C
704.0,Aditya,16.0,10th,48.0,0.0,43.0,59.0,Mumbai,64,68,223.0,44.6,D
705.0,Anika,15.0,9th,66.0,61.0,0.0,99.0,Pune,60,51,238.0,47.6,D
706.0,Ira,15.0,11th,0.0,40.0,78.0,61.0,Hyderabad,96,75,289.0,57.8,D
707.0,Ira,,11th,58.0,59.0,73.0,85.0,Mumbai,75,98,363.0,72.6,C
708.0,Reyansh,16.0,12th,95.0,61.0,69.0,70.0,Chennai,49,74,348.0,69.6,C
709.0,Anika,14.0,12th,67.0,87.0,45.0,98.0,Pune,76,91,366.0,73.2,C
710.0,Rudra,14.0,12th,56.0,94.0,56.0,96.0,Pune,48,51,305.0,61.0,C
711.0,Arjun,16.0,9th,82.0,50.0,78.0,55.0,Hyderabad,63,46,319.0,63.8,C
712.0,Aarav,16.0,9th,96.0,52.0,64.0,97.0,Chennai,74,68,354.0,70.8,C
713.0,Reyansh,17.0,12th,80.0,98.0,44.0,98.0,Hyderabad,88,50,360.0,72.0,C
714.0,Krishna,17.0,10th,81.0,81.0,44.0,52.0,Bangalore,74,72,352.0,70.4,C
715.0,Aanya,15.0,11th,89.0,42.0,59.0,59.0,Mumbai,87,45,322.0,64.4,C
716.0,Myra,16.0,11th,59.0,48.0,55.0,54.0,Bangalore,75,86,323.0,64.6,C
717.0,Vivaan,17.0,9th,84.0,99.0,90.0,95.0,Mumbai,57,54,384.0,76.8,B
718.0,Sara,15.0,11th,79.0,51.0,80.0,75.0,Delhi,88,71,369.0,73.8,C
719.0,Myra,15.0,10th,78.0,62.0,76.0,,Pune,78,90,384.0,76.8,B
720.0,,15.0,11th,0.0,53.0,79.0,94.0,Hyderabad,71,50,253.0,50.6,D
721.0,Krishna,17.0,9th,92.0,72.0,48.0,75.0,Delhi,63,97,372.0,74.4,C
722.0,Ananya,16.0,9th,62.0,57.0,44.0,87.0,Delhi,62,62,287.0,57.4,D
723.0,Ananya,14.0,10th,86.0,88.0,81.0,93.0,Pune,71,65,391.0,78.2,B
724.0,Diya,15.0,10th,71.0,98.0,96.0,75.0,Pune,76,73,414.0,82.8,B
725.0,Siya,17.0,11th,91.0,80.0,41.0,57.0,Mumbai,51,85,348.0,69.6,C
726.0,Sara,17.0,11th,86.0,48.0,48.0,54.0,Bangalore,88,73,343.0,68.6,C
727.0,Kabir,14.0,9th,72.0,62.0,82.0,64.0,Chennai,94,68,378.0,75.6,B
728.0,Aarav,14.0,10th,96.0,49.0,75.0,65.0,Mumbai,52,43,315.0,63.0,C
729.0,Atharv,17.0,10th,85.0,58.0,61.0,50.0,Chennai,62,56,322.0,64.4,C
730.0,Sara,16.0,10th,44.0,86.0,61.0,65.0,Delhi,64,74,329.0,65.8,C
731.0,Aditya,14.0,11th,82.0,44.0,61.0,86.0,Chennai,74,52,313.0,62.6,C
732.0,Prisha,17.0,10th,87.0,86.0,73.0,52.0,Bangalore,80,80,406.0,81.2,B
733.0,Ananya,14.0,9th,0.0,91.0,94.0,96.0,Mumbai,69,78,332.0,66.4,C
734.0,Ananya,16.0,9th,79.0,62.0,68.0,80.0,Pune,56,54,319.0,63.8,C
735.0,Myra,15.0,11th,50.0,69.0,0.0,62.0,Bangalore,88,94,301.0,60.2,C
736.0,Myra,14.0,12th,89.0,64.0,98.0,65.0,Bangalore,59,68,378.0,75.6,B
737.0,Vivaan,16.0,11th,42.0,67.0,85.0,92.0,Mumbai,87,68,349.0,69.8,C
738.0,Riya,17.0,12th,0.0,73.0,72.0,70.0,Pune,64,50,259.0,51.8,D
739.0,Myra,14.0,10th,72.0,84.0,57.0,51.0,Bangalore,61,91,365.0,73.0,C
740.0,Ira,14.0,11th,50.0,95.0,0.0,76.0,Pune,52,71,268.0,53.6,D
741.0,Ishaan,17.0,9th,55.0,87.0,40.0,87.0,Hyderabad,98,41,321.0,64.2,C
742.0,Aditya,15.0,10th,57.0,86.0,72.0,75.0,Hyderabad,58,86,359.0,71.8,C
743.0,Ananya,17.0,9th,69.0,64.0,40.0,87.0,Hyderabad,88,53,314.0,62.8,C
744.0,Myra,14.0,10th,87.0,49.0,63.0,95.0,Chennai,75,59,333.0,66.6,C
745.0,Diya,17.0,11th,94.0,53.0,43.0,74.0,Bangalore,51,61,302.0,60.4,C
746.0,Ananya,16.0,12th,49.0,81.0,43.0,60.0,Mumbai,80,50,303.0,60.6,C
747.0,Riya,17.0,10th,57.0,96.0,57.0,57.0,Mumbai,58,66,334.0,66.8,C
748.0,Anika,14.0,12th,77.0,85.0,66.0,57.0,Chennai,51,42,321.0,64.2,C
749.0,Arjun,17.0,10th,58.0,97.0,82.0,82.0,Mumbai,48,56,341.0,68.2,C
750.0,Aditya,15.0,9th,75.0,69.0,98.0,56.0,Hyderabad,46,83,371.0,74.2,C
751.0,Ira,17.0,9th,98.0,94.0,71.0,87.0,Bangalore,67,95,425.0,85.0,B
752.0,Ananya,15.0,10th,52.0,80.0,72.0,70.0,Mumbai,53,67,324.0,64.8,C
753.0,Reyansh,,12th,95.0,64.0,67.0,57.0,Mumbai,70,68,364.0,72.8,C
754.0,Rudra,15.0,11th,85.0,53.0,81.0,70.0,Delhi,91,60,370.0,74.0,C
755.0,Ishaan,17.0,11th,42.0,74.0,80.0,69.0,Delhi,58,86,340.0,68.0,C
756.0,Sara,14.0,9th,49.0,91.0,94.0,57.0,Delhi,97,55,386.0,77.2,B
757.0,Ishaan,15.0,11th,77.0,87.0,75.0,95.0,Bangalore,86,76,401.0,80.2,B
758.0,Aanya,16.0,9th,40.0,73.0,99.0,80.0,Hyderabad,55,98,365.0,73.0,C
759.0,Sara,15.0,11th,94.0,49.0,45.0,99.0,Pune,92,59,339.0,67.8,C
760.0,Riya,15.0,10th,95.0,74.0,55.0,78.0,Hyderabad,44,45,313.0,62.6,C
761.0,Prisha,15.0,9th,66.0,50.0,73.0,97.0,Hyderabad,74,58,321.0,64.2,C
762.0,Kabir,16.0,9th,85.0,50.0,62.0,58.0,Bangalore,51,96,344.0,68.8,C
763.0,Rudra,17.0,10th,47.0,60.0,89.0,64.0,Bangalore,64,44,304.0,60.8,C
764.0,Aditya,15.0,9th,90.0,60.0,81.0,79.0,Delhi,91,42,364.0,72.8,C
765.0,Krishna,,11th,85.0,0.0,63.0,75.0,Mumbai,98,98,344.0,68.8,C
766.0,Riya,14.0,11th,81.0,84.0,95.0,59.0,Chennai,60,40,360.0,72.0,C
767.0,Anika,16.0,9th,56.0,46.0,88.0,78.0,Chennai,75,97,362.0,72.4,C
768.0,Ananya,15.0,11th,48.0,94.0,52.0,,Pune,92,99,385.0,77.0,B
769.0,Kabir,16.0,12th,0.0,56.0,95.0,85.0,Mumbai,62,77,290.0,58.0,D
770.0,Ananya,15.0,9th,82.0,41.0,57.0,69.0,Pune,55,54,289.0,57.8,D
771.0,Vivaan,17.0,10th,64.0,51.0,93.0,94.0,Delhi,96,73,377.0,75.4,B
772.0,Ananya,17.0,12th,78.0,96.0,52.0,86.0,Pune,78,74,378.0,75.6,B
773.0,Atharv,15.0,9th,88.0,81.0,88.0,71.0,Mumbai,84,88,429.0,85.8,B
774.0,Atharv,17.0,10th,99.0,57.0,76.0,56.0,Mumbai,92,64,388.0,77.6,B
775.0,Sara,15.0,11th,67.0,93.0,82.0,72.0,,81,63,386.0,77.2,B
776.0,Aanya,17.0,10th,72.0,98.0,78.0,90.0,,97,51,396.0,79.2,B
777.0,Ira,14.0,12th,93.0,50.0,81.0,89.0,Bangalore,78,57,359.0,71.8,C
778.0,Rudra,14.0,11th,76.0,55.0,56.0,78.0,Pune,53,54,294.0,58.8,D
779.0,Krishna,14.0,9th,48.0,88.0,54.0,65.0,Chennai,70,83,343.0,68.6,C
780.0,Reyansh,16.0,11th,57.0,90.0,57.0,87.0,Pune,97,55,356.0,71.2,C
781.0,Arjun,16.0,9th,95.0,57.0,62.0,77.0,Pune,44,66,324.0,64.8,C
782.0,Prisha,14.0,9th,98.0,74.0,93.0,97.0,Bangalore,74,47,386.0,77.2,B
783.0,Vivaan,16.0,10th,60.0,92.0,90.0,87.0,,62,99,403.0,80.6,B
784.0,Riya,17.0,10th,41.0,98.0,69.0,80.0,Mumbai,68,85,361.0,72.2,C
785.0,Arjun,15.0,10th,97.0,65.0,97.0,63.0,Hyderabad,82,64,405.0,81.0,B
786.0,Reyansh,15.0,12th,82.0,55.0,73.0,82.0,Pune,50,56,316.0,63.2,C
787.0,Aarav,15.0,12th,98.0,45.0,97.0,58.0,Hyderabad,57,68,365.0,73.0,C
788.0,Arjun,14.0,10th,99.0,96.0,43.0,76.0,Delhi,86,92,416.0,83.2,B
789.0,Arjun,16.0,12th,77.0,83.0,0.0,73.0,Hyderabad,51,47,258.0,51.6,D
790.0,Siya,17.0,11th,97.0,82.0,46.0,62.0,Pune,48,54,327.0,65.4,C
791.0,Kabir,17.0,11th,79.0,86.0,95.0,,Bangalore,49,66,375.0,75.0,B
792.0,,14.0,12th,75.0,86.0,57.0,78.0,Hyderabad,97,85,400.0,80.0,B
793.0,Krishna,17.0,12th,89.0,87.0,81.0,98.0,Delhi,83,89,429.0,85.8,B
794.0,Aditya,17.0,11th,99.0,81.0,46.0,92.0,Delhi,56,91,373.0,74.6,C
795.0,Ira,17.0,9th,82.0,51.0,79.0,77.0,Bangalore,77,46,335.0,67.0,C
796.0,Atharv,17.0,11th,76.0,99.0,45.0,77.0,Hyderabad,46,42,308.0,61.6,C
797.0,Reyansh,16.0,11th,54.0,52.0,61.0,57.0,Hyderabad,85,68,320.0,64.0,C
798.0,Kabir,17.0,12th,67.0,43.0,97.0,72.0,Mumbai,52,83,342.0,68.4,C
799.0,Arjun,15.0,11th,57.0,78.0,40.0,78.0,Chennai,79,92,346.0,69.2,C
800.0,Vivaan,14.0,12th,73.0,93.0,43.0,54.0,Delhi,81,63,353.0,70.6,C
801.0,Prisha,16.0,12th,61.0,41.0,85.0,91.0,Mumbai,48,99,334.0,66.8,C
802.0,Diya,17.0,10th,50.0,65.0,88.0,,Delhi,89,97,389.0,77.8,B
803.0,Kabir,16.0,11th,97.0,98.0,91.0,,Mumbai,66,42,394.0,78.8,B
804.0,Ananya,17.0,9th,96.0,66.0,89.0,85.0,Chennai,97,59,407.0,81.4,B
805.0,Arjun,15.0,10th,52.0,66.0,82.0,,Mumbai,41,85,326.0,65.2,C
806.0,Sara,14.0,12th,43.0,54.0,68.0,76.0,Delhi,44,54,263.0,52.6,D
807.0,Arjun,17.0,12th,61.0,0.0,60.0,95.0,Hyderabad,68,64,253.0,50.6,D
808.0,Ira,17.0,9th,46.0,46.0,65.0,51.0,Delhi,76,69,302.0,60.4,C
809.0,Vivaan,17.0,12th,82.0,86.0,53.0,74.0,Pune,77,53,351.0,70.2,C
810.0,Ananya,17.0,11th,93.0,94.0,48.0,58.0,Bangalore,58,46,339.0,67.8,C
811.0,Diya,14.0,10th,63.0,85.0,98.0,76.0,,47,56,349.0,69.8,C
812.0,Atharv,14.0,12th,43.0,79.0,86.0,50.0,Pune,87,83,378.0,75.6,B
813.0,Ira,15.0,12th,67.0,99.0,51.0,72.0,Bangalore,84,59,360.0,72.0,C
814.0,Riya,14.0,9th,54.0,51.0,81.0,59.0,Bangalore,40,75,301.0,60.2,C
815.0,Aanya,17.0,11th,40.0,52.0,90.0,91.0,Chennai,61,48,291.0,58.2,D
816.0,Reyansh,15.0,12th,94.0,82.0,95.0,74.0,Hyderabad,91,77,439.0,87.8,B
817.0,Arjun,15.0,9th,42.0,56.0,90.0,52.0,Hyderabad,56,87,331.0,66.2,C
818.0,Kabir,15.0,12th,53.0,56.0,45.0,55.0,Delhi,46,96,296.0,59.2,D
819.0,,17.0,9th,77.0,95.0,59.0,55.0,Pune,64,99,394.0,78.8,B
820.0,Prisha,16.0,9th,89.0,75.0,63.0,51.0,,84,61,372.0,74.4,C
821.0,Aarav,17.0,,96.0,60.0,66.0,67.0,Delhi,43,93,358.0,71.6,C
,Prisha,14.0,12th,40.0,47.0,77.0,72.0,Delhi,75,92,331.0,66.2,C
823.0,Sara,14.0,11th,77.0,44.0,47.0,51.0,Delhi,45,92,305.0,61.0,C
